Municipality,Municipality District,Community,Condo Corp#,Building Name,Unit #,Apt/Unit #,Street #,Street Name,Address,Postal Code,Bedrooms,Bedrooms +,Beds,Bedrooms Total,WR,Balcony,Type,SqFt,Approx Age,Status,Exposure,Parking Included,Total Parking Spaces,Locker,Building Amenities,Maintenance,Taxes,MLS#,Listing Entry Date,Original Price,Price,List Price,Sold Price,% Listing Price,Sold Date,Closed Date,DOM,Square Foot Source,Suspended Date,Suspended Entry Date,Terminated Date,Terminated Entry Date,PIN#,Assessment Roll #,List Brokerage,Contract Date,Co-Operating Brokerage,Last Update Date,Full Address,location,Latitude,Longitude
Toronto,Toronto C01,Waterfront Communities C1,1536,The Optima,2,1902,81,Navy Wharf,81 Navy Wharf Crt 1902‚ Toronto,M5V 3S2,1,1,1Ã‚Â +Ã‚Â 1,2,1,Open,Condo Apt‚ Apartment,700-799,,TER,E,Y,1,Owned,"Concierge, Gym, Indoor Pool, Recreation Room, Visitor Parking",675.07,2485.2,C8202380,4/4/2024,619000,619000,619000,,,,,8,As Per Floorplans,,,4/12/2024,4/12/2024,125370200,1.90E+14,BOSLEY REAL ESTATE LTD.,4/4/2024,,4/12/2024,"81 Navy Wharf st, Toronto, ON, Canada","81 Navy Wharf Ct, Toronto, ON M5V 3S2, Canada",43.6413827,-79.3915096
Toronto,Toronto C01,Waterfront Communities C1,2458,,22,1111,85,Queens Wharf,85 Queens Wharf Rd 1111‚ Toronto,M5V 0J9,1,,1,1,1,Jlte,Condo Apt‚ Apartment,500-599,,TER,N,,0,Owned,"Concierge, Exercise Room, Indoor Pool, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",397.29,2252,C7391056,1/10/2024,619000,619000,619000,,,,,89,As Per Builder's Plan,,,4/8/2024,4/8/2024,,1.90E+14,MAPLE LIFE REALTY INC.,1/10/2024,,4/8/2024,"85 Queens Wharf st, Toronto, ON, Canada","85 Queens Wharf Rd, Toronto, ON M5V 0J9, Canada",43.6389055,-79.3986983
Toronto,Toronto C01,University,2375,Rcmi,6,2807,426,University,426 University Ave 2807‚ Toronto,M5G 1S9,1,,1,1,1,Open,Condo Apt‚ Apartment,500-599,,TER,S,,0,,"Concierge, Gym",425.07,2411.9,C8115358,3/5/2024,619000,619000,619000,,,,,36,Builder Floor Plan,,,4/10/2024,4/10/2024,,,TRADEWORLD REALTY INC,3/5/2024,,4/10/2024,"426 University st, Toronto, ON, Canada","426 University Ave, Toronto, ON M5G 1S9, Canada",43.653957,-79.3886581
Toronto,Toronto C01,Bay Street Corridor,907,Liberties Iii,3,1503,44,Gerrard,44 Gerrard St W 1503‚ Toronto,M5G 2K2,1,1,1Ã‚Â +Ã‚Â 1,2,1,,Condo Apt‚ Apartment,700-799,,TER,N,,0,Owned,"Concierge, Gym, Indoor Pool, Sauna",778.91,2362,C8130102,3/10/2024,625000,620000,620000,,,,,33,Prev Listing,,,4/12/2024,4/12/2024,119070125,1.90E+14,ROYAL LEPAGE YOUR COMMUNITY REALTY,3/10/2024,,4/12/2024,"44 Gerrard st, Toronto, ON, Canada","44 Gerrard St E, Toronto, ON M5B 1W7, Canada",43.6598277,-79.3797427
Toronto,Toronto C01,Waterfront Communities C1,2301,,42,848,151,Dan Leckie,151 Dan Leckie Way 848‚ Toronto,M5V 4B2,1,1,1Ã‚Â +Ã‚Â 1,2,1,Open,Condo Apt‚ Apartment,600-699,,Sold,N,Y,1,,,553.91,2398.58,C8206236,4/5/2024,599000,620000,599000,620000,104,4/9/2024,4/26/2024,4,Per Seller,,,,,,,CENTURY 21 LEADING EDGE REALTY INC.,4/5/2024,"ROYAL LEPAGE CREDIT VALLEY REAL ESTATE, BROKERAGE",4/11/2024,"151 Dan Leckie st, Toronto, ON, Canada","151 Dan Leckie Way, Toronto, ON M5V 4B2, Canada",43.6398431,-79.3979199
Toronto,Toronto C01,Bay Street Corridor,2972,,3,2503,501,Yonge,501 Yonge St 2503‚ Toronto,M4Y 0G8,1,1,1Ã‚Â +Ã‚Â 1,2,1,Jlte,Condo Apt‚ Apartment,0-499,,Sold,Ne,,0,Owned,"Concierge, Guest Suites, Gym, Outdoor Pool, Party/Meeting Room",418.5,3515,C8190316,4/2/2024,599000,620000,599000,620000,104,4/10/2024,5/21/2024,8,497 - Mpac,,,,,,,SOTHEBY`S INTERNATIONAL REALTY CANADA,4/2/2024,"HOMELIFE LANDMARK REALTY INC., BROKERAGE",4/11/2024,"501 Yonge st, Toronto, ON, Canada","501 Yonge St, Toronto, ON M4Y 0G8, Canada",43.6631881,-79.3836001
Toronto,Toronto C01,Niagara,1799,,17,617,1005,King,1005 King St W 617‚ Toronto,M6K 3M8,1,1,1Ã‚Â +Ã‚Â 1,2,1,Open,Condo Apt‚ Apartment,600-699,,Sold,N,Y,1,,,571.21,2458.55,C8132224,3/11/2024,679000,625000,645000,625000,97,4/1/2024,5/1/2024,21,Builders Plan,,,,,,,CENTURY 21 FINE LIVING REALTY INC.,3/11/2024,"RE/MAX ULTIMATE REALTY INC., BROKERAGE",4/13/2024,"1005 King st, Toronto, ON, Canada","1005 King St W, Toronto, ON M6K 3M8, Canada",43.6414302,-79.4143265
Toronto,Toronto C01,Niagara,2266,,5,1005,95,Bathurst,95 Bathurst St 1005‚ Toronto,M5V 0H7,1,,1,1,1,Open,Condo Apt‚ Apartment,500-599,0-5,Sold,S,,0,Owned,"Bbqs Allowed, Visitor Parking",382.31,2372.81,C8163190,3/21/2024,640000,627500,640000,627500,98,4/5/2024,5/1/2024,15,Mpac,,,,,,,ROYAL LEPAGE SIGNATURE REALTY,3/21/2024,"ROYAL LEPAGE YOUR COMMUNITY REALTY, BROKERAGE",4/8/2024,"95 Bathurst st, Toronto, ON, Canada","Six50 King - Bathurst Tower, 95 Bathurst St, Toronto, ON M5V 0H7, Canada",43.6445805,-79.4025579
Toronto,Toronto C01,University,2375,,5,1506,426,University,426 University Ave 1506‚ Toronto,M5G 1S9,1,,1,1,1,Open,Condo Apt‚ Apartment,500-599,,TER,S,,0,Owned,"Concierge, Exercise Room, Gym",501.28,2331.96,C8083580,2/21/2024,638000,628000,628000,,,,,51,Floor Plan,,,4/12/2024,4/12/2024,,,WORLD CLASS REALTY POINT,2/21/2024,,4/12/2024,"426 University st, Toronto, ON, Canada","426 University Ave, Toronto, ON M5G 1S9, Canada",43.653957,-79.3886581
Toronto,Toronto C01,Waterfront Communities C1,0,543 Richmond Residences At Portland,25,525,543,Richmond,543 Richmond St W 525‚ Toronto,M5V 1Y6,1,1,1Ã‚Â +Ã‚Â 1,2,2,Open,Condo Apt‚ Apartment,600-699,New,TER,W,,0,,"Concierge, Exercise Room, Gym, Outdoor Pool, Party/Meeting Room, Rooftop Deck/Garden",426.01,0,C7364978,12/21/2023,729900,629000,629000,,,,,111,645 As Per Builder,,,4/10/2024,4/10/2024,,,HARLOWE REALTY CORPORATION,12/21/2023,,4/10/2024,"543 Richmond st, Toronto, ON, Canada","543 Richmond St W, Toronto, ON M5V 1Y6, Canada",43.6466334,-79.4016919
Toronto,Toronto C01,Waterfront Communities C1,2419,,17,517,295,Adelaide,295 Adelaide St W 517‚ Toronto,M5V 0L4,1,,1,1,1,Open,Condo Apt‚ Apartment,500-599,,TER,W,Y,1,Owned,"Concierge, Exercise Room, Games Room, Indoor Pool, Media Room",499.81,2553,C8133700,3/11/2024,629900,629900,629900,,,,,29,Previous Listing,,,4/9/2024,4/9/2024,764190179,1.90E+14,INTERCITY REALTY INC.,3/11/2024,,4/9/2024,"295 Adelaide st, Toronto, ON, Canada","295 Adelaide St W, Toronto, ON M5V 0L4, Canada",43.6476752,-79.390532
Toronto,Toronto C01,Waterfront Communities C1,2157,,20,1212,15,Iceboat,15 Iceboat Terr 1212‚ Toronto,M5V 4A5,1,1,1Ã‚Â +Ã‚Â 1,2,1,Open,Condo Apt‚ Apartment,600-699,2024-11-15 0:00,Sold,Nw,Y,1,,"Concierge, Gym, Indoor Pool, Media Room, Party/Meeting Room, Rooftop Deck/Garden",549.63,2274.96,C8018972,1/24/2024,659000,635000,659000,635000,96,3/28/2024,5/30/2024,64,600-699,,,,,761570453,1.90E+14,EXP REALTY,1/24/2024,"RE/MAX EXPERTS, BROKERAGE",4/9/2024,"15 Iceboat st, Toronto, ON, Canada","15 Iceboat Terr, Toronto, ON M5V 4A5, Canada",43.6405556,-79.3968958
Toronto,Toronto C01,Niagara,2177,Bliss,19,719,55,East Liberty,55 East Liberty St 719‚ Toronto,M6K 3P9,1,,1,1,1,Terr,Condo Apt‚ Apartment,600-699,2024-11-15 0:00,Sold,W,Y,1,,"Bbqs Allowed, Concierge, Exercise Room, Guest Suites, Indoor Pool, Rooftop Deck/Garden",523.68,2331.9,C8084408,2/22/2024,658000,640000,658000,640000,97,4/8/2024,8/1/2024,46,Builder,,,,,761770123,1.90E+14,RE/MAX REALTY SPECIALISTS INC.,2/22/2024,"HOMELIFE EAGLE REALTY INC., BROKERAGE",4/9/2024,"55 East Liberty st, Toronto, ON, Canada","55 E Liberty St, Toronto, ON M6K 3P9, Canada",43.6386684,-79.4127931
Toronto,Toronto C01,Niagara,1767,,9,209,1005,King,1005 King St W 209‚ Toronto,M6K 3M8,1,1,1Ã‚Â +Ã‚Â 1,2,1,Open,Condo Apt‚ Apartment,600-699,,Sold,Nw,Y,1,Owned,"Gym, Party/Meeting Room, Rooftop Deck/Garden",635.95,2695,C8160076,3/20/2024,650000,640000,650000,640000,98,4/5/2024,5/17/2024,16,Virtual Tour,,,,,127990032,1.90E+14,RE/MAX HALLMARK REALTY LTD.,3/20/2024,"SAGE REAL ESTATE LIMITED, BROKERAGE",4/9/2024,"1005 King st, Toronto, ON, Canada","1005 King St W, Toronto, ON M6K 3M8, Canada",43.6414302,-79.4143265
Toronto,Toronto C01,Waterfront Communities C1,2016,Montage By Concord 2009,7,908,25,Telegram,25 Telegram Mews 0908‚ Toronto,M5V 3Z1,1,1,1Ã‚Â +Ã‚Â 1,2,1,Open,Condo Apt‚ Apartment,600-699,2024-11-15 0:00,Sold,S,,0,,"Bus Ctr (Wifi Bldg), Concierge, Exercise Room, Indoor Pool, Media Room, Party/Meeting Room",427.3,2285.32,C8130908,3/11/2024,599888,644000,645888,644000,99,4/12/2024,5/7/2024,32,670 Sqft Int + 38 Sqft Balcony As Per Fp,,,,,130160086,1.90E+14,PROPERLY,3/11/2024,"RE/MAX HALLMARK REALTY LTD., BROKERAGE",4/12/2024,"25 Telegram st, Toronto, ON, Canada","25 Telegram Mews, Toronto, ON M5V 3Z1, Canada",43.6411466,-79.3942468
Toronto,Toronto C01,Niagara,1754,Aquarius At Waterpark City,1,3301,219,Fort York,219 Fort York Blvd 3301‚ Toronto,M5V 1B1,1,,1,1,1,Open,Condo Apt‚ Apartment,600-699,16-30,Sold,W,Y,1,Owned,"Concierge, Exercise Room, Gym, Indoor Pool, Rooftop Deck/Garden, Visitor Parking",600.23,2285,C8154696,3/19/2024,645000,647000,645000,647000,100,4/10/2024,6/28/2024,22,Builder,,,,,127540440,1.90E+14,REAL BROKER ONTARIO LTD.,3/19/2024,"KELLER WILLIAMS PORTFOLIO REALTY, BROKERAGE",4/10/2024,"219 Fort York st, Toronto, ON, Canada","219 Fort York Blvd, Toronto, ON M5V 1B1, Canada",43.636642,-79.4057224
Toronto,Toronto C01,Waterfront Communities C1,2338,,13,2914,300,Front,300 Front St W 2914‚ Toronto,M5V 0E9,1,,1,1,1,Open,Condo Apt‚ Apartment,600-699,,Sold,W,,0,Owned,,420.12,2647.8,C7238170,10/21/2023,675000,648000,658500,648000,98,4/10/2024,4/15/2024,172,Builder's Plan,,,,,,,ROYAL LEPAGE SIGNATURE REALTY,10/21/2023,"EASTIDE REALTY, BROKERAGE",4/12/2024,"300 Front st, Toronto, ON, Canada","300 Front St W, Toronto, ON M5V 0E9, Canada",43.6441279,-79.3894049
Toronto,Toronto C01,Waterfront Communities C1,2406,,10,2010,170,Fort York,170 Fort York Blvd 2010‚ Toronto,M5V 0E6,1,,1,1,1,Open,Condo Apt‚ Apartment,500-599,,SUS,S,Y,1,Owned,"Exercise Room, Guest Suites, Gym, Party/Meeting Room, Visitor Parking",537.33,2060.1,C7337888,12/4/2023,649500,649500,649500,,,,,127,Seller,4/9/2024,4/9/2024,,,,,BAY STREET INTEGRITY REALTY INC.,12/4/2023,,4/9/2024,"170 Fort York st, Toronto, ON, Canada","170 Fort York Blvd, Toronto, ON M5V 0E6, Canada",43.6393686,-79.3995846
Toronto,Toronto C01,Niagara,2792,,15,518,19,Western Battery,19 Western Battery Rd 518‚ Toronto,M6K 0E3,1,1,1Ã‚Â +Ã‚Â 1,2,1,Open,Condo Apt‚ Apartment,600-699,0-5,TER,N,,0,,,498.83,2625.1,C8133106,3/11/2024,649900,649900,649900,,,,,31,620 - As Per Developer Floor Plan,,,4/11/2024,4/11/2024,,,ROYAL LEPAGE SIGNATURE REALTY,3/11/2024,,4/11/2024,"19 Western Battery st, Toronto, ON, Canada","19 Western Battery Rd, Toronto, ON M6K 0E3, Canada",43.6397197,-79.4113714
Toronto,Toronto C01,Niagara,1817,Battery Park,16,216,50,Lynn Williams,50 Lynn Williams St 216‚ Toronto,M6K 3R9,1,,1,1,2,,Condo Apt‚ Loft,800-899,16-30,TER,S,Y,1,Owned,"Guest Suites, Gym, Indoor Pool, Party/Meeting Room, Visitor Parking",795,2498.54,C8185508,4/1/2024,649900,649900,649900,,,,,8,As Per Floorplan Attached,,,4/9/2024,4/9/2024,128170028,1.90E+14,MIDNIGHT KISMET REAL ESTATE,4/1/2024,,4/9/2024,"50 Lynn Williams st, Toronto, ON, Canada","50 Lynn Williams St, Toronto, ON M6K 3R9, Canada",43.6395092,-79.4151815
Toronto,Toronto C01,Waterfront Communities C1,2477,,17,722,25,Lower Simcoe,25 Lower Simcoe St 722‚ Toronto,M5J 3A1,1,1,1Ã‚Â +Ã‚Â 1,2,1,Open,Condo Apt‚ Apartment,600-699,,TER,N,,0,,"Concierge, Guest Suites, Gym, Indoor Pool, Party/Meeting Room",552.03,2478.54,C8083956,2/21/2024,699000,650000,650000,,,,,51,Builder,,,4/12/2024,4/12/2024,764770113,1.90E+14,HOMELIFE NEW WORLD REALTY INC.,2/21/2024,,4/12/2024,"25 Lower Simcoe st, Toronto, ON, Canada","25 Lower Simcoe St, Toronto, ON M5J 3A1, Canada",43.6414307,-79.383267
Toronto,Toronto C01,Niagara,2350,,316,316,125,Western Battery,125 Western Battery Rd 316‚ Toronto,M6K 3R8,1,,1,1,1,Terr,Condo Apt‚ Apartment,600-699,,Sold,N,,0,Owned,,421.39,2252.01,C8188740,4/2/2024,569000,656000,569000,656000,115,4/10/2024,6/27/2024,8,As Per Floor Plan,,,,,763500673,1.90E+14,RE/MAX HALLMARK YORK GROUP REALTY LTD.,4/2/2024,"ROYAL LEPAGE SIGNATURE REALTY, BROKERAGE",4/11/2024,"125 Western Battery st, Toronto, ON, Canada","125 Western Battery Rd, Toronto, ON M6K 3R8, Canada",43.639879,-79.4167935
Toronto,Toronto C01,Little Portugal,2321,,3,703,8,Dovercourt,8 Dovercourt Rd 703‚ Toronto,M6J 0B6,1,,1,1,1,Jlte,Condo Apt‚ Apartment,500-599,,TER,S,,0,Owned,"Concierge, Exercise Room, Gym, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",476.96,2328,C8092350,2/26/2024,658800,658800,658800,,,,,42,Floor Plan,,,4/8/2024,4/8/2024,,,ROYAL LEPAGE SIGNATURE REALTY,2/26/2024,,4/8/2024,"8 Dovercourt st, Toronto, ON, Canada","8 Dovercourt Rd, Toronto, ON M6J 0B6, Canada",43.6472586,-79.4240668
Toronto,Toronto C01,Waterfront Communities C1,1834,,11,2111,12,Yonge,12 Yonge St 2111‚ Toronto,M5E 1Z9,1,1,1Ã‚Â +Ã‚Â 1,2,1,Encl,Condo Apt‚ Apartment,600-699,,TER,N,Y,1,Owned,"Bike Storage, Concierge, Gym, Indoor Pool, Tennis Court",619.06,2605.1,C8181482,3/28/2024,659000,659000,659000,,,,,11,Builder,,,4/8/2024,4/8/2024,,,BRIDLEPATH PROGRESSIVE REAL ESTATE INC.,3/28/2024,,4/8/2024,"12 Yonge st, Toronto, ON, Canada","12 Yonge St, Toronto, ON M5E 1Z9, Canada",43.6429939,-79.3762067
Toronto,Toronto C01,Bay Street Corridor,972,,4,504,24,Wellesley,24 Wellesley St W 504‚ Toronto,M4Y 2X6,1,1,1Ã‚Â +Ã‚Â 1,2,1,,Condo Apt‚ Apartment,700-799,,Sold,Nw,Y,1,Owned,"Concierge, Exercise Room, Games Room",681.4,2665.1,C8205704,4/5/2024,598000,660000,598000,660000,110,4/12/2024,5/10/2024,7,Previous Listing,,,,,,,AIMHOME REALTY INC.,4/5/2024,"SUTTON GROUP-ADMIRAL REALTY INC., BROKERAGE",4/13/2024,"24 Wellesley st, Toronto, ON, Canada","24 Wellesley St E, Toronto, ON M4Y 1G3, Canada",43.6652745,-79.3834439
Toronto,Toronto C01,Waterfront Communities C1,1955,,2,4102,15,Fort York,15 Fort York Blvd 4102‚ Toronto,M5V 3Y4,1,1,1Ã‚Â +Ã‚Â 1,2,1,Open,Condo Apt‚ Apartment,500-599,,Sold,Sw,Y,1,Owned,"Concierge, Exercise Room, Indoor Pool, Party/Meeting Room",440.96,2311.9,C8139498,3/13/2024,689000,665000,689000,665000,97,4/8/2024,7/2/2024,26,Third Party,,,,,129550579,1.90E+14,ROYAL LEPAGE/J & D DIVISION,3/13/2024,"RIGHT AT HOME REALTY, BROKERAGE",4/10/2024,"15 Fort York st, Toronto, ON, Canada","15 Fort York Blvd, Toronto, ON M5V 3Y4, Canada",43.6398873,-79.3938891
Toronto,Toronto C01,Waterfront Communities C1,0,543 Richmond Residences At Portland,32,332,543,Richmond,543 Richmond St W 332‚ Toronto,M5V 1Y6,1,1,1Ã‚Â +Ã‚Â 1,2,2,Open,Condo Apt‚ Apartment,600-699,New,TER,E,,0,,"Concierge, Exercise Room, Gym, Outdoor Pool, Party/Meeting Room, Rooftop Deck/Garden",414.01,0,C8057264,2/9/2024,669000,669000,669000,,,,,62,625 As Per Builder,,4/8/2024,4/10/2024,4/10/2024,,,HARLOWE REALTY CORPORATION,2/8/2024,,4/10/2024,"543 Richmond st, Toronto, ON, Canada","543 Richmond St W, Toronto, ON M5V 1Y6, Canada",43.6466334,-79.4016919
Toronto,Toronto C01,Niagara,2424,,6,406,1030,King,1030 King St W 406‚ Toronto,M6K 0B4,1,1,1Ã‚Â +Ã‚Â 1,2,1,Open,Condo Apt‚ Apartment,600-699,2024-06-10 0:00,TER,N,,0,,"Bbqs Allowed, Concierge, Exercise Room, Party/Meeting Room, Rooftop Deck/Garden",340.5,2085.44,C8113008,3/4/2024,669000,669000,669000,,,,,34,As Per Seller,,,4/7/2024,4/8/2024,764240226,1.90E+14,VILENSKY REALTY,3/4/2024,,4/8/2024,"1030 King st, Toronto, ON, Canada","1030 King St W, Toronto, ON M6K 0B4, Canada",43.6415878,-79.415938
Toronto,Toronto C01,Waterfront Communities C1,2458,,4,1005,75,Queens Wharf,75 Queens Wharf Rd 1005‚ Toronto,M5V 0J8,1,2,1Ã‚Â +Ã‚Â 2,3,1,,Condo Apt‚ Apartment,600-699,,Sold,E,,0,,"Concierge, Exercise Room, Gym, Indoor Pool, Party/Meeting Room",503.34,2638.44,C8171996,3/25/2024,599900,670000,599900,670000,112,4/9/2024,7/9/2024,15,Builder,,,,,,1.90E+14,CENTURY 21 ATRIA REALTY INC.,3/25/2024,"RE/MAX ULTIMATE REALTY INC., BROKERAGE",4/10/2024,"75 Queens Wharf st, Toronto, ON, Canada","75 Queens Wharf Rd, Toronto, ON M5V 0J8, Canada",43.6384793,-79.3980847
Toronto,Toronto C01,Waterfront Communities C1,3016,,12,1512,55,Mercer,55 Mercer St 1512‚ Toronto,M5V 3W2,1,1,1Ã‚Â +Ã‚Â 1,2,2,,Condo Apt‚ Apartment,600-699,New,TER,S,,0,Owned,"Concierge, Gym, Media Room, Party/Meeting Room, Rooftop Deck/Garden, Sauna",541,0,C8165394,3/22/2024,675000,675000,675000,,,,,17,657 Sqft,,,4/8/2024,4/8/2024,,,ROYAL LEPAGE SIGNATURE REALTY,3/22/2024,,4/8/2024,"55 Mercer st, Toronto, ON, Canada","55 Mercer St, Toronto, ON M5V 3W2, Canada",43.6452979,-79.3917205
Toronto,Toronto C01,Niagara,2915,,7,2307,135,East Liberty,135 East Liberty St 2307‚ Toronto,M6K 0G7,1,1,1Ã‚Â +Ã‚Â 1,2,1,Open,Condo Apt‚ Apartment,600-699,0-5,TER,Nw,,0,Owned,,563.98,2944.93,C8167060,3/22/2024,675000,675000,675000,,,,,18,Builder Floor Plan,,,4/9/2024,4/9/2024,,,HOME STANDARDS BRICKSTONE REALTY,3/22/2024,,4/9/2024,"135 East Liberty st, Toronto, ON, Canada","135 E Liberty St, Toronto, ON M6K 0G7, Canada",43.638566,-79.416906
Toronto,Toronto C01,Waterfront Communities C1,1764,,5,2206,3,Navy Wharf,3 Navy Wharf Crt 2206‚ Toronto,M5V 3V1,1,1,1Ã‚Â +Ã‚Â 1,2,1,Open,Condo Apt‚ Apartment,600-699,,Sold,N,Y,1,Owned,"Concierge, Guest Suites, Gym, Indoor Pool, Rooftop Deck/Garden, Squash/Racquet Court",612.6,2491.87,C8106460,3/1/2024,699800,680000,699800,680000,97,4/12/2024,5/7/2024,42,Previous Listing,,,,,,1.90E+14,RE/MAX REGAL HOMES,3/1/2024,"RE/MAX EXCEL ALLIANCE REALTY, BROKERAGE",4/13/2024,"3 Navy Wharf st, Toronto, ON, Canada","3 Navy Wharf Ct, Toronto, ON M5V 3V1, Canada",43.640382,-79.3908908
Toronto,Toronto C01,Bay Street Corridor,1866,,8,608,763,Bay,763 Bay St 608‚ Toronto,M5G 2R3,1,,1,1,1,Open,Condo Apt‚ Apartment,600-699,,Sold,S,Y,1,Owned,"Concierge, Guest Suites, Gym, Indoor Pool, Media Room, Party/Meeting Room",593.5,3091.51,C8125760,3/8/2024,599900,682000,729000,682000,94,4/3/2024,5/31/2024,26,Prev Listing,,4/1/2024,,,128660074,1.90E+14,EXP REALTY,3/8/2024,"BAY STREET GROUP INC., BROKERAGE",4/9/2024,"763 Bay st, Toronto, ON, Canada","763 Bay St., Toronto, ON M5G 2R3, Canada",43.6599948,-79.3851994
Toronto,Toronto C01,Little Portugal,2531,,12,712,20,Minowan Miikan,20 Minowan Miikan Lane 712‚ Toronto,M6J 0E5,2,,2,2,2,Encl,Condo Apt‚ Apartment,700-799,,Sold,W,Y,1,Owned,"Bike Storage, Concierge, Exercise Room, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",603.05,2641.1,C8202980,4/4/2024,699900,685000,699900,685000,98,4/11/2024,4/25/2024,7,Floor Plan,,,,,765310225,1.90E+14,KELLER WILLIAMS REAL ESTATE ASSOCIATES,4/4/2024,"ROYAL LEPAGE REAL ESTATE SERVICES LTD., BROKERAGE",4/11/2024,"20 Minowan Miikan st, Toronto, ON, Canada","20 Minowan Miikan Ln, Toronto, ON M6J 0E5, Canada",43.6431875,-79.428188
Toronto,Toronto C01,Waterfront Communities C1,2909,,2003,2003,99,John,99 John St 2003‚ Toronto,M5V 0S6,1,,1,1,1,Jlte,Condo Apt‚ Apartment,500-599,0-5,SUS,S,,0,Owned,"Concierge, Gym, Outdoor Pool, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",389.11,2445.23,C8204372,4/4/2024,686000,686000,686000,,,,,10,As Per Builders Floor Plan,4/14/2024,4/14/2024,,,769090200,1.90E+14,FIRST CLASS REALTY INC.,4/4/2024,,4/14/2024,"99 John st, Toronto, ON, Canada","99 John St, Toronto, ON M5V 0S6, Canada",43.6475245,-79.3899312
Toronto,Toronto C01,Kensington-Chinatown,952,Chinatown Centre Residence,4,504,99,Cameron,99 Cameron St 504‚ Toronto,M5T 3A2,2,,2,2,2,Open,Condo Apt‚ Apartment,1000-1199,,Sold,E,Y,1,,"Concierge, Recreation Room",892.23,2898.2,C8170142,3/25/2024,599000,688888,599000,688888,115,4/2/2024,5/27/2024,8,1149 Sq Ft As Per Mpac,,,,,,,KELLER WILLIAMS REFERRED URBAN REALTY,3/25/2024,"BAY STREET GROUP INC., BROKERAGE",4/9/2024,"99 Cameron st, Toronto, ON, Canada","99 Cameron St, Toronto, ON M5T 3A2, Canada",43.6510413,-79.398312
Toronto,Toronto C01,Waterfront Communities C1,0,543 Richmond Residences At Portland,32,532,543,Richmond,543 Richmond St W 532‚ Toronto,M5V 1Y6,1,1,1Ã‚Â +Ã‚Â 1,2,2,Open,Condo Apt‚ Apartment,600-699,New,EXP,E,,0,,"Concierge, Gym, Outdoor Pool, Party/Meeting Room, Rooftop Deck/Garden",414.01,0,C8062756,2/12/2024,715000,689000,689000,,,,,60,625 As Per Builder,,,,,,,HARLOWE REALTY CORPORATION,2/12/2024,,4/13/2024,"543 Richmond st, Toronto, ON, Canada","543 Richmond St W, Toronto, ON M5V 1Y6, Canada",43.6466334,-79.4016919
Toronto,Toronto C01,Waterfront Communities C1,0,543 Richmond Residences At Portland,15,815,543,Richmond,543 Richmond St W 815‚ Toronto,M5V 1Y6,1,1,1Ã‚Â +Ã‚Â 1,2,2,Open,Condo Apt‚ Apartment,600-699,New,EXP,W,,0,Owned,"Concierge, Gym, Outdoor Pool, Party/Meeting Room, Rooftop Deck/Garden",426.01,0,C8062824,2/12/2024,715000,689000,689000,,,,,60,645 As Per Builder,,,,,,,HARLOWE REALTY CORPORATION,2/12/2024,,4/13/2024,"543 Richmond st, Toronto, ON, Canada","543 Richmond St W, Toronto, ON M5V 1Y6, Canada",43.6466334,-79.4016919
Toronto,Toronto C01,Waterfront Communities C1,2016,,6,607,25,Telegram,25 Telegram Mews 607‚ Toronto,M5V 3Z1,1,1,1Ã‚Â +Ã‚Â 1,2,1,Open,Condo Apt‚ Apartment,600-699,,EXP,S,Y,1,Owned,"Concierge, Gym, Indoor Pool, Party/Meeting Room, Sauna",495.15,2485.2,C7372788,1/2/2024,690000,690000,690000,,,,,99,Last Sale (670+38 Balcony),,2/8/2024,,,,,MASTER`S CHOICE REALTY INC.,1/2/2024,,4/11/2024,"25 Telegram st, Toronto, ON, Canada","25 Telegram Mews, Toronto, ON M5V 3Z1, Canada",43.6411466,-79.3942468
Toronto,Toronto C01,Dufferin Grove,2761,Enigma On The Park,9,309,138,St. Helens,138 St. Helens Ave 309‚ Toronto,M6H 0B8,1,,1,1,1,Open,Condo Apt‚ Apartment,600-699,,TER,Ns,Y,1,Owned,"Gym, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",585.71,2391.92,C8202280,4/4/2024,698800,698800,698800,,,,,5,Approx 600 S.F. As Per Floor Plan,,,4/9/2024,4/9/2024,767610027,1.90E+14,RE/MAX WEST REALTY INC.,4/4/2024,,4/9/2024,"138 St. Helens st, Toronto, ON, Canada","138 St Helens Ave, Toronto, ON M6H 0B8, Canada",43.6535645,-79.4425777
Toronto,Toronto C01,Niagara,2792,,9,Ph09,19,Western Battery,19 Western Battery Rd Ph09‚ Toronto,M6K 3S4,2,1,2Ã‚Â +Ã‚Â 1,3,2,Open,Condo Apt‚ Bachelor/Studio,700-799,0-5,TER,Sw,Y,1,Owned,"Bike Storage, Concierge, Exercise Room, Gym, Indoor Pool, Sauna",713.41,3511.2,C8182214,3/29/2024,699000,699000,699000,,,,,16,Floor Plan,,,4/10/2024,4/10/2024,6411569,1.90E+14,RIGHT AT HOME REALTY,3/25/2024,,4/10/2024,"19 Western Battery st, Toronto, ON, Canada","19 Western Battery Rd, Toronto, ON M6K 0E3, Canada",43.6397197,-79.4113714
